id,aggression,offense,codemixed,tweet
2913,0,0,0,Chidambaram: 6. Applying the test of proportionality the recommendation by RBI and decision of the government be set aside because lives of hundreds were lost and livelihoods of millions were affected. #SupremeCourt #Demonetisation 
2166,1,1,0,"Another Case of Love Jihad... Girl was MBA and working in Bank, while the guy is 6th Failed. Still they both got married going against the wish of girl's family and now she has done suicide because her Abdul was harassing her @USER @USER @USER @USER "
2088,0,1,0,Only Males who wants to Participate in Love Jihad Sir 
7388,2,0,0,This is nonsense 
3681,0,0,0,Marital Rape is part of Domestic Violence sometimes and sometimes Domestic Violence is all about Marital Rape. 
8015,0,0,0,6- The US Treasury is thinking about supplying the market with more short term T-bills to alleviate a shortage. Increase bond market liquidity due to emergency situation. 
4894,0,0,0,"1.  You asked what Dalit meant, I gave you an answer.  Sanskrit is the original language of Asia, everything comes after.  Very simple really. 2.  Dunno - I’ll find out upon my death! . I live my life here, not wait for a chance of screwing 72 virgins when I die. "
5574,1,1,0,Nice to see it is not out rescuing migrants 
3225,2,0,0,"I am all for technical education in Indian languages. But is there enough research and ground work done? or is this another hurried decision like demonetisation? Because unlike demo which they brushed under carpet after the grand failure, this has far reaching consequences. "
6199,0,0,0,"Matter of fact: Hindu is the term coined by British.
Dalit is the term coined by Mahatma Jotiba Phule and it means ""the broken"" man. Vedic Aryans who were outsiders called those natives who they captured in raids for slavery as SUDHRAS. "
5266,0,1,0,mahmud you have just sent a photo of ur mum and sis with hijabs on? 
2843,0,0,0,"Chidambaram: Section 26 must be read down to mean ""any series of bank notes"" means ""not all"". If you read any as all, then this is an extraordinary power without guidelines. #SupremeCourt #Demonetisation "
5762,0,0,0,"Yeah, air purification is the key element to truly deal with #COVID19 & other present & future diseases & microbes! Federal government can mandate it via the National Building Code of #Canada & Crown Corporations while BC mandates it via the BC Building Code & Crown Corporations. "
7797,1,0,0,this fake narrative that he and MkG are lawyers need to be verified. i don’t see anyone in Nehru family educated. 
3124,1,0,0,"The sudden demonetisation, without any ordinance and legislation, was done to eliminate the opposition? "
4683,0,0,0,Everyone supports an exception for rape and incest which accounts for less than one half of one percent of all abortions. 
302,2,1,0,"Downplaying sedition by adult human beings to a document and blowing up laws like CAA and Farmer's Bill without pointing any fault is an art. Well played. Well played!!

Cancers, pests, fungi and invasive species don't let the host environment know till very late. "
92,0,0,0,"Muslims make up 15.8% of all convicts and 20.9% of all undertrials in jails across the country. This is higher than their share in the country’s population, which is 14.2%. But in some states, this gap is far wider. "
4174,0,0,0,"Probably, Modi Govt has initiated worldwide thought of Demonetisation of US$ and replacing other baseline of currency. "
7935,1,0,0,How many private jets will be flying into Egypt to contribute to your climate emergency? 
3706,1,0,0,"#RepealUAPA UAPA has an abysmal CONVICTION RATE of 3%.

It is merely a tool for harassing political and ideological opponents. It's all vemon. "
7940,0,0,0,"Do i have any mutuals/followers living in saturn rn? Im in an emergency situation rn i accidentaly jumped too high,hoping someone can let me crash on their couch for a night or two. I can offer compensation feel free to DM "
1755,0,0,0,"#SupremeCourt has granted all women, married/unmarried, the right to abortions under the MTP Act. Marital rape has finally been recognised.

Thank you, judges. For India to truly become a superpower, the +ve trend of such progressive, women-empowering judgements must continue! "
118,0,0,0,"I agree that undertrials and accused should have different and (better?) facilities for lodging, but why take rent from them? The govt can give them basic lodging+ food + communication facilities and then the accused can pay for extra amenities like, internet etc. "
2543,2,1,0,"India's tourism industry had already suffered many shocks in the form of demonetisation, GST, COVID and lockdowns. Hotels, travel agencies, guides, restaurants, our local craftsmen, small shops everything got ruined. Modi will be remembered nightmare of Indian nation. "
5241,0,1,0,"Here, I thought they didn't mind the hijab. Apparently, I was wrong. What I feel is demoralizing is the full burka. (I hope I am not over stepping my grounds). "
2033,0,1,0,@USER I need to share something about Love Jihad with you. How do I do it? 
2342,1,0,0,"Modi defended his government’s decision on demonetisation by arguing that
 ‘demonetisation’ is “an important step” in his fight against black money and corruption. He appealed Indians emotionally by his make-believe oratory in November 2016. "
737,1,0,0,"very rightly said by  hon chief justice of india, the undertrials are dumped in the jail and unless they have chance to be heard by hon judge they may be released or put back into the jail when they are found to be accussed in one or the other crime, but it take lot of lifetime. "
292,1,0,0,Again you are wrong.. since the bills were in the manifestos of every party doesn't provide the justice of what has been done by BJP. Can you justify the outcome of Demonetization or GST? What happened to their promises? Reg. Farmer's bill did they get concern from any farmers? 
241,0,0,0,"There are a few reasons. One, wages for both farm and non-farm #jobs have been declining in real terms *before* the pandemic hit. Two, the exodus of migrant workers back to rural/semi-urban areas will put more pressure on them. Three, 2020 has been the year of floods (2/n) "
5757,0,0,0,"As COVID-19 vaccine and therapeutic coverage shifts to the commercial market, #BigPharma is increasingly and brazenly trying to price-gouge the American people and health care system.

Read our statement on the latest @USER plan to hike vaccine prices. "
8137,0,0,0,Everyone on my tl saying indian army didn't bath cause of streaming and so many releases 
8138,1,0,0,If you conclude that modi has said that Indian army as treasonous only how pathetic is your consolation 
125,1,0,0,"Why do we see so many cases of undertrials committing more crimes?Most recently, a  minor ‘s rape case where the accused was already a history sheeter. I don’t understand how history sheeters can be roaming the streets & have the guts to go commit another even more serious crime "
4516,0,0,0,"Healthcare inflation dropped to a historical low after 2010 but is again on the rise, according to Bloomberg. "
2398,2,1,0,"@USER - Check the GDP growth, unemployment rate under UPA & compare it with Modi regime. 
Not forget most idiot step of demonetisation & how millions suffered because of it. "
5928,1,1,0,it’s easier to score and facilitate than to play lockdown D on skilled players at 40 years old clown 
4235,1,1,0,"Try to find out what is the source of such money,  what happened to Modi mofo's demonetisation to abolish black money "
8151,0,0,0,Indian Army n Israel Army always helps the needy people. 
2010,1,1,0,These girls deserve this because when people say to them love jihad hai they don't believe and after giving away every thing they get killed and used as halala 
2844,0,0,0,"Chidambaram: If you wanted to demonetise all series , you should have enacted a separate law and parliament should have debated it.. #SupremeCourt #Demonetisation "
618,0,0,0,Sir basic flood management starts months prior to rainfall in urban centers forget big metropolis like Karachi. 
7768,0,0,0,Then they should marry after RCB winning IPL 
2847,0,0,0,"Chidambaram: In 1946 and 1978, a v small proportion of notes were withdrawn. But still there was a window for exchange. But there was no need to remonetise because of the small proportion. Today, we only remonetised through 500 and 2000 notes #Demonetisation #SupremeCourtofIndia "
6296,1,0,0,"I've never in my entire life heard of an atheist Christian or Muslim - most Jews are atheist 

Quit your lawyering "
491,0,1,0,Left-wing government of the great INC gave Shah Bhano and opposed Triple Talaq. Quite demented. 
1820,2,1,0,It's an advice for all  men to kindly make a video during sexual Intercourse so that when your beloved wife accused you in public then  at least  you should have  something to show #MaritalRape 
208,0,0,0,Flood Advisory issued September 04 at 7:07AM CDT until further notice by NWS The National Weather Service in Austin/San Antonio has issued a * Urban and Small Stream Flood Advisory for... Northwestern Caldwell County in south central Texas... East Central Hays County in sout… 
5650,1,0,0,Mary do a research study about how much Covid-19 relief $ just disappeared that u and I pay for The Blasio in New York and his wife his wife was in charge of millions of dollars in Covid relief money for Black people every penny just disappeared they don’t know where it is 
1362,0,0,0,"This is a contentious topic not just for us in India but internationally, though developed nations speak 4Women's rights &liberties the men most of the time undermine the role &sanctity of women in the society-Therefore committing crimes against Women which includes,Marital rape. "
4848,0,0,0,Inflation is worldwide 
4844,0,0,0,You'll notice that they never say busting up corporate monoplies in critical industries is the way to beat inflation. 
579,1,0,0,"Pay any construction company to do it without proper urban and flood mitigation planning and it'll still fail. 

Lagos needs proper reassessment. I would suppose the grasp of the state to a certain political party for this long would have allowed for such but alas. "
7957,0,0,0,I don't know. I would hazard a guess these amazing children are more clued in about the climate emergency and whataboutery than you will ever be 
7914,0,0,0,Emergency room for this conversation Jerry 
985,1,1,0,"In the build up to #IndependenceDay looking for a pic for my DP. 

If any of you have a picture of Savarkar, Golwalkar, Mukherjee or Hedgewar holding or hoisting the Tricolour, please send me.

P.S. RSS never hoisted the Tricolor on their HQ for over 50 years "
1798,0,0,0,"This is crap, marital rape is not punishable, as per SC ruling
As long as women say it was marital rape, it will be presume rape, no need to prove anything "
604,0,0,0,"So, other judges decided that they will decide by majority and will make all judges sign the verdict instrument of Tokyo Trial. Justice Pal did not sign and his decision was printed separately.

Justice Pal acquitted All Japanese undertrials from the charges of war crime.

8/ "
5684,1,0,0,The EX present who is a cowardly Draft Dodger basically dead nothing to prepare our country for the ravages of Covid-19! His neglect resulted in more American deaths than the entire American death total of WWll; and paved the way for our entire economic mess! 
61,0,0,0,"Who are our prisoners?
The report tells us that at the end of 2016, there were 4,33,033 people in prison; of them 68% were undertrials, or people who have yet to be found guilty of the crimes they are accused of.** "
3708,0,0,0,"Great explanation! Well, digitisation of payments came as a blessing of the demonetisation process. But the real intent  of demonetisation have not been dat fruitful. The realisation of net proceeds from demonetisation was way low as estimated. Yet it was a progressive move "
5874,2,1,0,"Sure, let's try this:
1. Caucasian
2. taller than 1.80
3. UK
4. Extroverted, friendly, likes soccer
5. Agnostic
6. Early 20s
7. Marxist with based characteristics
8. Straight
9. Che Guevara
How did I do? "
8263,2,1,0,"In 1947 war between India and Pakistan  , soldiers (jihaadis) who were followers of shitlam in Indian army , butchered Hindu soldiers. "
5654,0,0,0,"To still make these statements after the recent information is stupid.
Anyone such as I who has resisted Covid-19 vaccinations would also be very stupid to get them now. "
1689,1,1,0,"If #MaritalRape law becomes reality, the actual meaning of the movement of #Feminism entirely changes and makes no sense. So should men fit CCTV in bedrooms to prove themselves not guilty ? 

P.S. I find this law to be giving too many advantages just on the basis of gender . "
4122,0,0,0,"The problem is you're correct, but underlying that, your words frame things as if all ways of life are potentially valid, while they are actively justifying marital rape.

They are abusing your good faith to validate themselves. "
674,2,1,0,Mr Talat Urban flooding and normal flood are not the same. YOU KNOW THE DIFFERENCE. But you're professionally dishonest so you will defend your political masters no matter what. 
7000,2,1,0,Dogs are not allowed in ipl. For your kind info. 
8132,0,0,0,"5) Sadar Bazaar - ‘Saddar’ comes from Arabic meaning Center. A lot of Garrison towns established by the British in Punjab had these main markets for the Army to purchase stuff.

Lot of North Indian towns still have it

6) Civil Lines: Residential area for Senior British officers "
4350,1,0,0,You being a typical braman. Can beat about the bush all day long but won't cite 5 names in a history of 3500 years. Also you again ducked the matter of TN bramans opposing priesthood for other castes. Because its a profitable business for you guys. Bye befool sum1 else. 
6160,1,0,0,well I don't get any help either... your UC ministers come in support of the rapists who rape women from my community and burn them at night... and we're killed by your community for sporting a mustache or riding a horse or eating/drinking in front of your ilk 
3250,1,0,0,"Farm laws , hijab ban in schools, now demonetisation. There needs to be constitutional amendments to empower the president (cabinet) to overrule court decisions on policy making. It's a mockery of the citizen's who elect the govt to frame policies. @USER @USER "
2938,1,0,0,"3. Given that 90 per cent of our coal, more than 50 per cent of most minerals and many of the prospective dam sites are in Adivasi regions, there is likely to be continuing contention over issues of land acquisition in these areas, inhabited by some of our most deprived people. "
6134,0,0,0,"You know, I couldn't find anything off the bat, but the truth remains. So you might want to chill a little "
4933,0,0,0,"Yes, but the data says whole hindi community is dalit hater community.
Because of mass number of crimes against dalits.

Are u now playing victim card? "
1957,0,0,0,"One of the better things to have come up in Karnataka in the last few years, kudos for the work done, Mr. Simha. 
We have people complaining about ease of open defecation when govt built toilets in rural areas, the above cynicism isn't new. Keep up the good work "
7347,0,0,0,"Sets the tone for rest of the world. Well done @USER !! Every individual should be treated equally irrespective of their race, gender and ethnicity "
7126,0,0,0,by that i mean i'm gonna shave my body and zap my limbs with the ipl thing because i forgot to do that last week and now i feel like i have to 
1646,1,1,0,"What in the hell is that! its looks like it was built by 8th grade students. why isn't the govt leveraging the talent of our software industry, despite us being on the top of software hierarchy in the world. "
7426,0,0,0,"Setting the right tone for gender equality. The game of cricket  just got a fillip, especially for our young girls who dream of representing the country.
I applaud this landmark decision which will mark the beginning of a new era for Indian cricket. Well done! @USER @USER "
5947,2,0,0,"Likewise, after losing our income directly due to lockdown & not being able to find a comparable one for 2 two full years & seeing the devastating effect of the shut down on the broad economy, I will not lockdown unless forced. We can agree to disagree. "
3886,0,0,0,SG: There are 8 accused. so far as 6 is considered sanction was not raised in trial and it was raised in appellate stage. This is atrial under #UAPA where CrPC applies which means rigours of Section 465 #SupremeCourt #GNSaibaba 
6330,0,0,0,"Exactly.

People can be like that, o can be like that too. Giving too much info to strangers. It happens to people who trusts easily. And also people who just try to trust that every Muslim they meet will be well behaved. "
5500,1,0,0,"His precious ""migrants"" could have handled that better than he did. "
5556,2,0,0,"Bet none of them are registered, any 'badges' they have will be fake, and they'lll all be migrants themselves.
Take care AP, I know you're not scared of those muppets, but it looks like they're playing the 'strength in numbers' game now. "
1,1,0,0,It's even reported that poor people who are undertrials are rotting in overcrowded jail's in Mumbai for years cause they can't even post bail for a few thousand rupees either. But you're right politicians get first priority since they can afford good lawyers 
525,0,0,0,"•A novel approach has been proposed in the second objective to evaluate the performance of potential inland flood management options through a 3-way coupled hydrodynamic modelling for a flood prone urban catchment, which should be considered as an example of ‘dynamic adaptation’ "
2718,0,0,0,"AG says that the Union needs to take stock of the arguments.

AG: This will ensure a structured way of addressing everyone's concerns. #Demonetisation #SupremeCourtofIndia "
3369,2,1,0,"Great now you got it. Und secularism you could use the arguments about the poor outcomes from single parent households in order to propose a law.
But under your religious law, there wouldn't be a discussion even when husband's rape and beat their wife's, they would have to "
5481,0,0,0,"Like, I think people want to believe this, I just don’t. There’s never been a moment in Labours history (as far as im aware) where its ever reversed anti-migrant legislation. Some of the biggest developments of the border regime were under labour governments after all! "
4475,1,0,0,The Republican plan is irrelevant.  Biden won't sign into law anything they will give him.  Republicans will keep Biden from printing money and fueling inflation. 
1837,2,0,0,"What is there to compare/associate the ""women ISRO scientists"" to be associated with a festival? First, govt. school girls were spoilt (by bringing them to press conference/chatting with them) and now this. "
4889,2,1,0,"They got surgical strikes, demonetisation, UPI, GST, Aadhaar, got article 370 abolished, got Hijab banned, got triple talaq banned. How much more do they want? There should be a limit to their greed. Nation is developing. Ask not what nation did, ask what you did. "
6280,1,0,0,By all indices Atiku is the one to step down . Reasons 1. It's not the turn of the North after a northern Muslim ruled and destroyed the country for 7+ years. 2. Peter Obi is more competent 3. Nigerians want Peter Obi. 4. Atiku is battling health issues. 5. Peter Obi is trusted 
2540,2,1,0,Aren't you aware that #demonetisation was forced on #India by @USER by selling second hand machines to #Pakistan and sourcing printing paper from same source! It helped #Pakistan to print counterfeit currency and were ready to send to India through #Dawood channels! 
801,2,0,0,The silent Majority is watch in Horror what just unfolded last few weeks. Many Questions On Strange Active Participation By Judiciary.On another hand undertrials wait decades for judgement many are not even Culprits.Decomcratic India Huge Money power to Get Justice!God Help 
7659,0,0,0,@USER @USER @USER we need reserve days in world cups. You can’t have the biggest tournament of the year cancel matches due to weather. It’s unfair and you will never have the best teams face off in the semi finals. If cricket has to go global we need a better solution! 
331,2,1,0,"Elections are won by majority & not ruled by majoritarian policy. Plz read SC judges when suspending the Farmer’s Bill. Madam, Bihar can’t reach Delhi & Nitish Kumar Said,No Govt jobs 4 the protesters. Do you know that? By your logic 303 MP’s don’t represent whole Nation as well. "
4751,2,0,0,Inflation. Gas prices. Crime.  Border security. Declining international influence. Why the hell would anyone vote to put more Democrats in charge? 
5705,1,0,0,@USER please don’t back the man who lied to the people and then to the house. For Covid-19 bereaved families for justice 
6126,1,0,0,"Going on like this every morning, every night, I’m at my limit. It’s like a group lynching by a religious society.
But I got to make sure not to go insane. "
3237,0,0,0,Several petitions filed in Supreme Court  what was the need of DEMONETISATION  which destroyed momentum of Indian Economy.  Conspiracy theories surfacing. 
5950,2,1,0,No ! Very definitely not!  Not just lockdown but shielding for my daughter. Only left the house for hospital appointments that couldn’t be completed virtually and vaccinations. Boris can go to hell! 
6194,0,0,0,"NCRB data is widely available for all the questions you asked. If you refuse to educate yourself to become a better human, it’s nobody’s fault but yours. "
8097,0,0,0,"Congratulations ma'am, I consider myself fortunate for working under your command "
1387,1,1,0,"In India, the wife can sleep with the neighbor, if the husband objects she can file #MaritalRape on husband!
Why our Indian law & Indian judiciary system acting as anti men...? "
7980,0,0,0,I don’t have the energy to engage with them. They don’t deserve my wit or insight lol 
4611,0,0,0,Who accused him of rape? 
5753,1,1,0,Damn straight it does.  Unfortunately america will never figure that out because too many Americans have fetishized guns to the point they’re more important than children. 
1869,2,1,0,Don't forget his mother Sonia was instrumental in humiliating and sidelining your father late Leader in the party. Don't forget false ISRO espionage case and denial of political justice to your father @USER @USER @USER @USER 
4655,2,1,0,I feel sad for the millions of innocent people in Ukraine being terrorized by the Russian empire. They don't need the murder or rape that Putin has sent to them. Do you feel the same? 
2438,0,0,0,I’ve seen a few other YouTubers mention demonetisation today hopefully it’s just a backend glitch 
4066,2,1,0,Male feminist supporting criminalization of marital rape. You will get this for your simping. #BoycottMarriage #MarriageStrike 
7913,0,0,0,"No it doesn’t promote climate change deniers. Programmes such as Autumn watch and Richard Attenborough shows support the climate emergency. However right wing, Tory backed shows such as Question Time do promote climate change deniers. That is why I stopped watching #QT "
6424,1,0,0,So far how many Hindus are beheaded by Muslims in India? 
79,2,1,0,Go to any court and look at the undertrials and 95% are from peace loving community 
3770,1,0,0,"Now he also got a chance on the stage to speak about Gali ki economics,”Savadeshi.” Now Supreme Court is engaged in the matter of demonetisation.
It was totally flop scheme and adversely affected the Indian economy. "
5845,1,0,0,"The guy who broke the government's own laws during lockdown? The guy who invented eat out to get #covid ? The guy who squandered billions in financing for dodgy PPE  and furlough fraud he ""gave up on""? THAT @USER ? "
99,0,0,0,Crimes are punished only in mere 6% of cases. Only poor undertrials are in jails. 
3933,0,0,0,"Basant: this as per me it is a betrayal of statutory provision. I submit the High Court has not committed any error. Such is the importance of sanction under UAPA. 

Justice Trivedi : According to Section 386 CrPC, appellate court can acquit only after reversing trial findings "
4606,2,1,0,"South Africa is the place where woman rape boys, kidnapping females for marriage and actually marrying your female daughters off to reduce the poverty level in the home is a thing. "
1180,0,0,0,"Yes. And Savarkar, Golwalkar, and other Maharashtrians too. 
Plz look at ur own state. "
5814,1,0,0,Shit I might have to make one as well it’s hard out here being a lockdown 
2169,1,1,0,"Readers of Aasmani kitab were given a separate country in 1947,but some 3crores did not go there and now they have increased there population by ten fold,are responsible for dacoity, loot,theft,rape, violence,stone pelting, attack on temples, love jihad, "
2833,0,0,0,Chidambaram: The question is not to ask whether they achieved the objective. The question is whether the RBI deliberated on this objective. #SupremeCourt #Demonetisation 
6132,1,0,0,One can’t justify villagers taking the law into their own hands though but one has to really applaud the global victimhood industry. Amazing spin as always!  A Dalit said to be sexually harassed by Muslim men. Now Dalit and Muslim word is missing in their dictionary! 
2099,1,1,0,"It was never about kids or ordinary Minority family and people but those love jihad perverts who com just to ogle out at girls from other community ! 

If you are genuine about Garba and Dandiya then there is no one stopping you if it is politically motivated "
5605,0,0,0,"Agree with you on the migrant issue' but without Ukraine being given the aid to defend itself, whilst also providing a buffer zone between Russia and Europe [NATO] we would be, once more subjected to another  inevitable Cold War scenario. A united stance is imperative "
3588,0,0,0,I don’t know how you get marital rape from his message of be good to your wife. Did you bother to listen or you just hating on the man? 
3388,1,0,0,Some lawyers are misguiding women by telling them that they can make money by filing false dowry/domestic violence/marital rape complaints and dragging the cases. Nobody would marry such women after that. These lawyers make money by pushing them toward legalized prostitution. 
264,0,0,0,"We should believe on Hon' ble Prime Minister of India what he said in R. 
Sabha about farmer's bill. 
It is enough for kisan. However, language in the bill may be changed accordingly for their satisfaction. @USER @USER @USER "
3674,0,0,0,"I was *just* explaining to my daughter today that if the government can outlaw abortion, it can do *anything* to women w regards to our bodies. It can sterilize us against our will (as it has in the past), outlaw birth control & reproductive assistance, & make marital rape legal "
5227,2,0,0,"Shocked by a lynching in Monroe, Georgia, in which four people — one a WORLD WAR II veteran — were pulled off of a bus and shot dozens of times by a mob, Truman launched a campaign to guarantee CIVIL RIGHTS for blacks, including a push for federal anti-lynching laws. "
894,2,0,0,What about millions of undertrials languishing in jails for years without hearings. Recently 121 inmates were released after in captive for five years without proof. Are they not normal human beings? 
3299,2,0,0,"Was it necessary 2 mention north indian or south Indian now if people start pointing out north/south thing than it'll b different war. How can you be sure that he is north indian not south indian,if i say that he looks like stupd south Indian

 you are must be jailed under UAPA "
21,1,0,0,"Mitron, help me out here: I doubt convicted, incarcerated prisoners can vote in India- but can undertrials vote from prison? "
7898,0,0,0,"Quay Lane, Brading - Immediate Closure necessary to enable Scottish and Southern Electricity Network to carryout emergency repairs @USER "
7930,1,0,0,Is it wrong to block in advance? Asking for a friend. 
5970,0,1,0,You mean indoctrination .CRT gender fluidity Marxist communism everything but the important stuff. Every other country is teaching real education while American schools are like do you think your a or what of the 75 genders and drag shows 
5856,0,0,0,you said it 
5553,0,0,0,"The Sahara Desert expanded 10% from 1902- 2013. It’s now growing at rate of 48 kilometres/year in Mali, exacerbating food insecurity and instability. By 2050, the number of potential internal climate migrants in sub-Saharan Africa could be 86 million, or 4% of the population(ONE) "
5956,0,0,0,(I think you did - thank you! Rudolf wasn't born when I was working on that - our son and daughter-in-law adopted him from Spain just before the first lockdown. We're hosting him for a week while they visit the UK ) 
516,0,0,0,Our country infrastructure structure very weak just one hour or half hours rain the emergency is announce urban flood other countries continuosly raining but not flood . 
1897,1,0,0,"As a proud Hindu American, I do not have to support Lockheed Martins, Boeings, deep military industrial complexs gobal war program. Jackson, Mississippi do not have clean water, inflation is high and San Francisco open defecation is sad!!! "
5037,2,0,0,i don’t know why i turned this lynching documentary on cus i’m already pissed off and it ain’t even been 5 minutes yet 
279,2,0,0,Someone in twitter told yesterday that usually the argument starts with MSP and most likely ends with being labelled as bhakth. So it implies they don't know a thing about the Farmer's bill. 
7772,2,1,0,Nehru is a blackspot in the history of India. 
2056,1,1,0,"We aren't making muslims enemy. Muslims are born enemy, we have just started bringing your real face infront of everyone only. Your true nature of ""Sar tan se juda"", ""Bomb Blast"", ""Hate speeches"", ""Love jihad"", etc. So it will be good to stop blaming others for your own acts. "
5780,0,0,0,like. aha. ahaha. hm. rawr. 
7709,0,0,0,"That is the point. The Congress was never about individual personalities with the exception of Nehru , Indira Gandhi & Rajiv Gandhi.

There were enough Ministers in every Cabinet to do what they were supposed to do.

What is required is not public faces as much as competent faces "
552,2,1,0,"So v cudv developed a rainwater catchment system to counter the water scarcity, but rather v chose drenching ourselves in urban floods nd then release emergency funds to set up relief camps with a table n chair and someone who looks himself in need of relief more than anyone else "
1533,0,0,0,"Even in the so called developed places like Lagos, Open defecation is still a thing especially Ikeja under bridge, Yaba , etc "
1199,1,0,0,"Golwalkar wondering that what's wrong with his ""Bunch of thoughts"" that it isn't selling as many copies. "
356,1,0,0,Sir we students are suffering form problem of unemployment. The Farmers are suffering from the black farmer's bill. Small businessmans are suffering from GST tax problem and rest are suffering from hike in the petrol prices.Then who is here to take your wishes for magh poornima 
7854,2,1,0,"@USER Till when chaddi sanghi's are gonna blame Congress and Nehru ??

Kiren's ministry should be talking of 5 crores pending cases in India , installing cameras in magistrate court's across India.

Huge corruption in judiciary ? @USER "
6517,1,1,0,"We had a Muslim president in past Dr Abdul Kalam, also our erstwhile PM Indira Gandhi’s husband was a Muslim called Feroze. so don’t come up with half baked food. "
4704,0,0,0,Your shot is on right targate 
3392,0,0,0,"The law about the French state being « religion neutral » / secular is from 1905. When it passed the fighting with the Catholic Church was pretty violent and shaped a lot of the French view on secularism (« laïcité »).
We might be the most secular country on earth.
1/2 "
3317,0,0,0,"Justice Gupta: Secularism can be practised by adopting a completely neutral approach towards religion or by a positive approach, wherein. though the state believes in and respects all religions, it does not favour any. #HijabVerdict "
5491,1,0,0,Hasn't he admitted to being liberal which explains why he wasted his majority and rolled over for the EU and ignored economic migrants flooding the UK from France 
749,1,0,0,Court and investigative process itself is punishing. Lakhs of undertrials languishing in inhospitable  jails is proof of  insensitivity of our enforcement machinery. 
7496,0,0,0,"Brilliant move Gonna motivate lot of women cricketers and bring amazing talent, likewise. "
883,0,0,0,"@USER @USER @USER @USER @USER #CJIRamana @USER @USER There is a dire need for a seperate bail law in India.The plight of undertrials are so disturbing.The basic conception as per supreme court is ""bail not jail"" but ""jail not bail"" "
541,1,0,0,"#KarachiRains , without drinking sweet water, Electricity & GAS and urban #Flood , All political parties ever taken seat from #Sindh in last 14 years, you have ruined Karachi by filling your stomachs and settling your children outside! @USER , @USER , @USER "
6050,0,1,0,I believe there’s a kind of version of this in What is to be done somewhere where he says something like a Marxist is just a Jacobin with scientific methods or something like that. 
5791,1,0,0,Bringing back Boris Johnson after how bad he handled lockdown is wild 
3000,2,0,0,"Instead of a probe on demonetisation, this would turn out to be an escape hatch between the Executive and judiciary to give Modi a clean chit on this matter. Watch out, who is going to become a governor or get a RS seat soon after retirement from SC. "
5207,2,1,0,An unemployed 52 yr youth who have no contribution to this nation also claiming himself as warrior . So take it easy tomorrow Kejri could claim himself Sardar Patel 
4288,2,0,0,Fuck twitter. This is a discussion that requires 1) knowledge of the history of lynching and extra legal colonial violence 2) knowledge of accountability processes why we have them and how they go wrong... 
7933,0,0,0,"How will Sunak attending COP27 tackle the climate emergency?Lots of virtue signalling but no action by those who do attend in their private jets.What action have nations taken since 20,21,22,23 24,25 or 26?Total waste of time. "
4514,1,0,0,"3. The Republicans for solutions. They never offer any ways to combat inflation they just blame the Democrats & Biden. When will the media explain this to the American people? And when will journalists at the debates ask GOP Candidates for their remedy for inflation.
And let's "
7624,0,0,0,"@USER @USER dear Pakistan,, never do cheating,, otherwise I will tell @USER to fix more matches and make you lose more matches by power of Money,, "
6413,0,0,0,"98% Arab muslims are felling insecure from 2% Jews inspite oil money and military support from pakistan. 
What is This Logic Biggest Question ? "
4433,2,1,0,"@USER your ""Inflation Reduction Act"" does absolutely NOTHING to reduce inflation.  You really think we are stupid don't you?  we understand better than you think & your easy path is over soon.  GOP will take the House & Senate & you won't have a rubber stamp Congress any more "
5006,1,1,0,I would’ve guessed “watching lynching videos with the bestie” 
2768,0,0,0,Court: In order to declare it academic or infructuous also we need to examine since both parties do not agree. #SupremeCourt #Demonetisation 
6121,0,0,0,Leave her alone 
5799,0,0,0,Sister’s MIL in long-tern care has been on lockdown so many times we’ve lost count. She remains one of the few people I know who has never caught Covid. 
4410,1,0,0,They U-turned on everything but National Insurance and Stamp duty. It's just utter chaos! Countries with high inflation are joking that their currency is equal to the pound. We're a laughing stock! 
2433,2,1,0,"No original ideas or polies of Jumla Party - except hate, anger and communal polarization.

It's only economic 'Masterstroke' (Demonetisation) has dealt a lethal blow to the economy. "
5109,2,0,0,Please consider the power dynamics of a racist lynching or media and politician led panic vs that of a target of abuse becoming violent in turn against that abuser. The comparison dances the line of offensive. 
7994,1,0,0,Is the vampire draining your emergency savings...YOU? Here are 5 tips to help you hide money from yourself. A thread 
5797,2,1,0,"You must be joking! 

Select him and you make a mockery of us all and display utter contempt for those who died during lockdown. "
1536,0,0,0,"@USER reports that @USER has called for collaboration to build 2, 000 toilets in public places to enable the FCT to achieve open defecation-free status in the six area councils by 2025. "
1578,0,0,0,We have to rapidly increase and develop our industries aswell as isro 
369,2,1,0,"This is not in support of farmer’s bill but to call farmer’s terrorists.
Don’t try to misguide people by claiming to be a messiah of our country. "
7519,0,0,0,Let’s talk the same in next year CWC. BCCI does the same. 
6006,2,0,0,you can pry her from my dead hands 
4553,0,0,0,What is it you don’t understand? Rape is wrong and he should be locked up. 
1695,0,0,0,"Not only #MaritalRape but we also need law for extra marital affairs. If a husband or a wife involves in extra marital affairs, then there should be some strict legal action against them. Extra marital affairs ruin a family like hell. Specially children has to suffer a lot "
1497,1,0,0,"Unplanned urbanisation, obsolete sewerage system and lack of public toilets have turned Kathmandu into an open defecation zone, the paradise for mosquitoes and diseases. Everyone wants to live here but nobody cares about its problems. "
