id,aggression,offense,codemixed,tweet
1134,2,1,1,"Rashtriya Swayamsevak Sangh is an Indian right-wing, Hindu nationalist, paramilitary volunteer founded 1925 u need to read M. S. Golwalkar "
5142,1,0,1,Like the how bjp conveniently adopts leftist bhagat singh and congressi sardar patel to suit their narrative. 
2454,1,1,1,Wahi jo publicity ke liye apni maa ko line mei lagata hai demonetisation ke time 
7221,0,0,1,Raza Bhai ipl mai aou 
7159,0,0,1,Rahul Gandhi is the real Hero 
1379,1,0,1,Why to marry if you don't want to have a sex!? Be single!!! Why you call it a rape? #MaritalRape 
1634,2,1,1,Congress launched Rahul many times but failed. I think they should give him to ISRO.. Thr track record is awesome. @USER think over it. 
392,1,0,1,"India is a vibrant democracy, it's people are lashing out against 60 years old corrupt governance. Whem Modi will not fit the bill, they vote him out too. If you are talking Kashmir, CAA, Farmer's Bill with broad strokes, you cannot be more wrong. Trust people's intellect. "
733,1,0,1,"mere speeches won't work in current situations...
there should be an 'ANDOLAN' against these hasty indiscriminate arrests, bail issues, prolonged incarceration of undertrials...
after all 'Bail is a Matter of Right, Jail an Exception...' "
3373,2,1,1,"@USER once only once ever try to speak against 4 marriage,bakra eid,halal & more children.u will now the reality of two word secularism & peaceful.roza ke toh bat choro biased anti hindu hyposcrte.speak about hijab "
3524,0,0,1,"जोहर साथियों,। "
441,1,1,1,"Wonder why Hindus take it upon themselves to reform Islam?

Is that the mandate Hindus are born with?

OMG Triple Talaq

OMG Burka / Hijab

OMG they're marrying their girls at 16...

Instead, Hindus should fortify their institutional mechanisms such that there's no partition agn. "
5920,0,0,1,currently ascending yet again because i just relistened to past/present suite 
7369,0,0,1,"“Live as if you were to die tomorrow. Learn as if you were to live forever.” — Mahatma Gandhi

Anji Salvacion #AnjiSalvacion || @USER "
854,2,1,1,"Do u still believe #SupremeCourtOfIndia will protect #Freedom #Liberty #Equality in India?

Lawyers built cases wth lies & interpretations & become Judges. 75% in Prisons undertrials. Crores pendency.

Or Ask Americans. Their SC screwed them with #AbortionBan . #Judiciary a Curse. "
2501,1,1,1,"The Syro-Malabar Church, which is the second-largest eastern Catholic church in the world after the Ukrainian Church, said Christian girls are being “targeted and killed” in the name of ‘love jihad’. Hope PFI & SDPI cadres are listening #SDPIPFIDividingtheNation "
7678,2,1,1,Ye gujrat election ka darr hai Abe agar karna hota to pahle hi kar dete itne dino se samose khake pet Fula rahe thee kya Jay Shah ji 
3162,0,0,1,नोटबंदी: गरीब का भला हुआ। #Demonetisation #demonetization 
5184,0,0,1,"That's the Old Sardar Patel Stadium, Navrangpura. "
1878,1,0,1,गुल्लू अब इतिहासकार भी हो गये है।MBBS व ISRO का जानकार होना बाकी हैं। 
8278,2,1,1,"FACT : 

Aamir Khan made 1000 crores by selling Mahavir Phogat story to the world. 

How many Akhaadas did he build after that?

Instead he used that money to make a INDIAN ARMY mocking Laal Singh Chadha. "
1098,2,1,1,"இந்த ஈத்தரைகளோட அலப்பரை இருக்கே.. ப்பா..தாங்க முடியல
""M S Golwalkar, the second Sarsanghchalak or chief of RSS, in his book Bunch of Thoughts had criticised the Congress' decision to adopt the Tricolour as the national flag""
RSS mother organization of BJP did not hoist till 2022 "
4136,0,0,1,Untill Marital Rape...picks it's pace 498a will move on!!! 
7261,0,0,1,"इंडिया hope only राहुल गांधी.
Next PM of the INDIA RAHUL GANDHI. "
980,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSQuitIndia 
1241,0,0,1,"Baldev singh sought RSS' Guru Golwalkar's help to ""work in field""

1.RSS workers who were living in Pak were helping people during migration.
2.They were saving Hindu & Sikh women from getting raped.
3.Swayamsevaks working as spies across the border tracking movement of Pak army. "
218,0,0,1,"This week, @USER (MUP '08), professor at @USER , will address Harvard UPD students on the topic of #greeninfrastructure beyond flood risk reduction. An urban environmental planner by training, Shi has worked for @USER , @USER , & @USER . "
7265,0,0,1,"BCCI’s DEADLINE day approaching on November 15, franchises rev up retentions before mini-auction day #IPL2023 #BCCI #IPLRetention #IPLAuction "
1154,0,0,1,"Golwalkar next to Tilak. Atleast, I think it is him. "
1899,0,0,1,"'Swachh Bharat Mission' by the Government of India, RB initiated a campaign ""Dettol Banega Swasth India"" in 2015 which is powered by Jagran Pehel in 200 villages of Bihar and UP to make them Open Defecation Free Zones #BanegaSwasthIndia "
7404,0,0,1,Now kya hoga 
4139,1,1,1,Main 3 reasons that destroyed Indian Economy was 1- Demonetisation 2- Ill prepared GST 3- Illogical Lockdown and all these were done without any consultation with any expert even our then FM was not aware that demonetisation is going to happen. Sab bhakti ki shakti hai 
1939,1,1,1,"To fir kisi or ki bahan k bare me bhi soch k reply de tweet pe 

Agar kal ko teri bahn k sath bhi love jihad hoga to fir kya karega 

Jo murti puja me nai mante vo garba pandal me kyu aate he vo bhi farzi nam bata kar "
8069,0,0,1,Low Height वाले टारगेट के लिए अलग से रडार सिस्टम को भी इनके साथ जौडें। @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 
6362,1,0,1,"Non muslims are being massacred in pakistan and bd everyday. Even Shias and Ahmediyas are being killed brutally by the so called peacefuls .
Try to read the story of a great Dalit leader Jogendra Nath Mandal on Google who vehemently supported Muslims and their leader Jinnah. "
6578,2,1,1,Haan sale noose ka matlab pata hai usi pe latkaya tha tere abba Godse ko. And terrorist word describes you and your abba best hence use it often. Same way use it with Osama bhakts too. Ek hi league ke ho tum sab terrorists. Ja be ja kaam kar. Dimag mat kha aur 
7341,0,0,1,"कॉन्ट्रैक्ट फीस को लेकर भी कुछ कीजिये
महिला खिलाड़ियों को अधिकतम 50 लाख ओर पुरुष खिलाड़ियों को 7 करोड़ , बहुत ज्यादा फर्क है इस पर भी बात कर लीजिए "
1153,2,0,1,RSS/BJP getting ready to implement the RSS plan promoted by Savarkar and Golwalkar. Hindutva Rashtra’s Final Solution. 
1125,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSQuitIndia 
1559,0,0,1,"शेतकरी ,बांधकाम मजूर,चहा बागेतील मुलांसाठी, कोळसा खाणीतील मजुरांच्या मुलांना देखिल शिकण्याचा हक्क आहे.
ITI ते  IIT प्रवास समजून सांगावा लागेल तुम्हाला कारण फक्त 
(NCL,BARC, DRDO, ISRO इत्यादी विभागासाठी च्या कर्मचाऱ्यांच्या मुलांसाठी international Board नाहीतर cbse board ) "
5181,1,0,1,Sardar patel key naam key saath amit shah ka naam mat lo yaar. 
7540,2,0,1,"#इतनी_खुशी_मुझे_कभी_नहीं_हुई मैंने पाकिस्तान और जिम्बाबे का मैच दुबारा देखा, पाकिस्तान फिर हार गया @USER @USER @USER @USER @USER @USER @USER @USER "
3515,0,0,1,"#जोहार_भीलप्रदेश जय भील आदिवासी समुदाय
जय आदिवासी "
3002,2,1,1,"Huge eye opener Sir, though naysers & fakeDEEP (indiatoday anchor) will still continue to crib on the outcome of demonetisation, including Pchi "
293,1,0,1,"Idiot Mandi fees is collected by middlemen
Ans this Clearly shows
How all middlemen summed up against Farmer's bill
And agriculture us so much different from telecommunication
Mandi are held Periodically not on regular basis "
1963,0,1,1,Love jihad is social activity for muzzies?? 
3846,0,0,1,#आदिवासी_जनगणना_कॉलम_दो #जड़ावता_मांगे_रास्ता_निर्माण #SolveStubbleProblem Tweet & Retweet please... 
7847,2,1,1,"Jawaharlal was a Pappu, son of Congress president Motilal Nehru on his return from UK post education was given high position in Congress despite ZERO experience. His lack of real world experience showed in how he governed India after he was put on the throne by Gandhi "
6393,2,1,1,Aur 50 se ziyada muslim ka mob Lynching hua hai aur karne walon ka dharam tum ko maloom hai. 
2976,0,0,1,Tweet No 2 #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर @USER @USER @USER @USER @USER 
3096,2,1,1,"Ye chaploos bjprss bootlicker never talks about corruption

Coffingate
Vyapam
Mines scam
Jobs scam
Rafale scam
Scam exposed by S Malik
Karnataka cut commission
UP police extortion list

And
Demonetisation
Electoral bonds
Horse trading "
6927,0,0,1,IPL me commentator ke taur par bula ke mast maze le sakte hai 
3247,1,1,1,આજે ફતેપુરા પોલીસ સ્ટેશન માં એફ આઈ આર થઈ ગઈ છે..ખુટતી. કડી ઓ ઉમેરવા સુચનાઓ કરવી.. રાષ્ટ્રીય આદિવાસી જનકલ્યાણ મંચ ગુજરાત પ્રદેશ સંગઠન મહામંત્રી વિનોદકુમાર ડી ભમાત... 
5008,0,1,1,"@USER waiting for a story on Basaveshwara/ Basavanna the 12th century statesman, poet, social reformer who threw open worship to all, first known people's parliament, perhaps worked for earliest ghar wapasi. "
5000,2,1,1,Kaash ke Sardar Patel ke ristedaar Ranga Billa ke baar ebhi kuch keh jaate! 
586,0,0,1,"FLOOD  Mag: NA
From: WFO JSJ
Location: 1 ENE BAYAMON, PR
Time: 0130 PM  LT on 07/10/2022
Source: 911 CALL CENTER
Remarks: Urban flooding affecting an apartment complex in ave lomas verdes in bayamon. #PRwx "
4997,1,0,1,"Narotam mishra je dalit beti nahi hai
Isliye media mein bole rhain hai jab dalit beti jab rap karke hatya ho jati hai
Tab aap media mein akar nahi bolte hai "
1313,2,1,1,"Those married men are none but simps and feminists who are yet to taste the deadly cocktail of DV 498A Maintenance cases.
And the  Times influential personality is so afraid of the Small Groups, that's bad Karuna... आप पर करूणा आ रही है। #MaritalRape "
5155,0,0,1,"Gandhi and Nehru se nafrat hay..
Modiji ko Netaji Subhash, Bhagat Singh, Sardar Patel aur freedom fighter se compare kore. "
1143,2,1,1,"We violently oppose Jinnah ...for his views on separation and separate identity, so do v for Savarkar. None of his work is worth a praise especially in context pluralism and respect. His guru golwalkar was about animosity to muslims & u can't expect mangoes of a babul tree seed "
1101,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSBrokeIndia 
6204,1,1,1,Hnn sahi kaha apne lekin Buddhist logo ne unke kabhi dalit hone ka ehsas nhi hone diya Or unki life me aese bhagwaan Or pakhand bhi nahi rahe jo dalito ko gyan bantne per unki jan lele. #sambhuk #eklavya 
2879,0,0,1,"Chidambaram: If this power exists, such power is unguided and uncanalised and must be struck down. #Demonetisation #SupremeCourtofIndia "
2113,2,1,1,abe chal sirf love jihad rape and murder that is islam and we all know 
2105,1,1,1,"Love jihad… kion ki wahan inke ghar se sirf gents hin jate hain , ladies ko tammbu ke undated chips ke "
7018,0,0,1,Rahul is a IPL star only so please exclude him from this list 
576,2,1,1,"As a Supreme Court Judge, Madan Lokur and his cronies locked up 76 percent of jails with undertrials. Today he is preaching Bible. It is praiseworthy performance of hypocrisy.Sam ejudge defended locking up of people under 498A. He considers other people idiots.Blame the judges. "
5038,1,0,1,"SC, ST, is category that we are cald pichdi Or dalit, 
Ha ye such hai ki kuch hai jo aaj bhi bhedbhaav karthy hai, yeh galt he hai for everyone, in my village we are not doing this thing. 
awar jab mai sunta hu ki koi mer devi devta ko gali day tho bura lgna kya ovius nhi hai? "
7062,0,0,1,Liv bought the golfers .... now IPL about to buy the cricketers ! ...a sad end to sport as the mighty $ grabs them !! 
6542,1,1,1,Indira Gandhi was a Muslim PM of India. 
4960,0,0,1,Gujrat - people were related to one Hindu group i agree [not Bjp/Rss] but in Haryana NO Hindu organization was there but baba's own followers which MAINLY come from Dalit community of Haryana n Punjab. 
7333,0,0,1,"An eye for an eye only ends up making the whole world blind.
Mahatma Gandhi #PeaceDay #RobotsForPeace #PeaceHack "
5854,0,1,1,And I'm honest enough to say I broke lockdown rules. Unlike some #BorisTheLiar 
8143,1,1,1,"Phle TTP Aur Taliban Ko Sambhal Lo Her Din Pakistan Mein Aa kr Thook rahe hain
Phir Indian army ki baat karna 
Lawde "
1779,1,1,1,"Far-Left radical Chandrachud should not stop at marital rape, now since he has legalized it despite it being under challenge before the #supreme court he should go one more step further and include ""marital molestation"" as well.

B'cos Dhritrashtra @USER won't do anything. "
3137,1,0,1,"Whatsoever it's a blackday and can't be erased, everything happened in overnight, It's not demonetisation it's destruction of india @USER pls go back "
6511,2,1,1,Wasn’t Jawaharlal Nehru and Indira Gandhi and Rajiv Gandhi were Muslim PM of India. 
5089,1,0,1,@USER mentioned his caste as Dalit Brahmin. true story. Never seen a guy as r-tarded as him. 
2657,2,0,1,"#आदिवासियों_की_जमीने_हड़पना_बंद_करो Never forget this thing that Adivasi is only then water forest is land. The characters have not kept anything except chemical factories, air pollution, water pollution, deforestation and then lack of oxygen within the development "
5182,2,0,1,"As our Home Minister, Mr. Amit Shah has disgraced not only his predecessors like Sardar Patel ji but the entire Nation - and Humanity as a whole.
His decision to release such heinous criminals must be condemned by everyone internationally! "
1406,2,0,1,"Anuradha claimed that when Jyoti was with her then only Ishu called Jyoti on her mobile. Seeing this Anuradha gt angry and killed Jyoti. After killing Jyoti she went out with her mobile, Scooty and Rope and dumped them in different areas of the city #BoycottMarriage #MaritalRape "
7296,0,0,1,"BCCI implementing pay equity policy for contracted @USER cricketers. The match fee for both Men and Women Cricketers will be same. @USER is the third board after Cricket Australia and New Zealand Cricket to have equal pay.
₹ 15 lakhs/Test, ₹ 6 lakhs/ODI, ₹ 3 lakhs/T20I "
4154,2,1,1,"In 1949, Nehru realized running govt. with his chaploos was going to be difficult so Sardar Patel adviced Nehru to take all segment of community together. Without RSS this was going to be difficult so later in 1949 Nehru lifted ban on RSS to achieve his political ambition. "
6458,1,1,1,India already had an Italian PM. She has been the third longest serving prime minister after Jawaharlal Nehru and Indira Gandhi from 2004-2010. 
6678,2,1,1,"Justifying jalianwala massacre proves beyond doubt that you follow British Stooges.

So u must b labelling Udham Singh and Bhagat Singh also terrorists

Udasi has different meaning. Hari, mandir, govind, sanatan, ram, omkaar, everything has a different meaning. Nasha chhaddo ji "
8109,0,0,1,Thanks indain Army for  nice tournament 
7480,0,0,1,Who are the other players ? Babar and Rizwan who score 0 and 4 in last games ? 
6335,0,0,1,"Dalits get their own wakanda where they can get everything for free jus like Somalia, (Non savarna) OBC lindus get their own & really oppressed Muslim brothers will get their own sultanate where their elites can revive d persianate high culture & Ashraf/ Savarna Muslim hegemony… "
6544,2,1,1,"Ye gyan Teri Maa ne diya tha, Indira Gandhi ko janata hai na usne apne secretary ko bhi nahi chhoda tha usne Italian bahu ko bhi India main ghusane nahi diya tha tab Teri Maa ne mujhe Bata diya tha ki Mera beta nikamma hai. "
2352,2,1,1,"So tell your LG ‘Saab’ agar himmat hai to allow agencies to probe his demonetisation corruption .
Let him or senior Bjp leaders sit on Anshan dharna …4-5 ghante mein hi hawa tight ho jayegi. "
1753,0,0,1,"In other words any men with a kid conceived naturally is at risk of being  blamed for #Maritalrape ?

IVF/IUI is the way out to procreate without being at risk "
2182,1,1,1,"When Sangeet Som doesn’t hv love jihad angle, it’s “gotra” angle , is there no end to this bull shot from BJP? Where are we taking our society ? To Stone Age? On one side there is hijab group at another gotra group, it’s all about owning female body by the mindset of patriarchs. "
6492,0,0,1,"Jawaharlal and Indira Gandhi were Muslim Prime Minister, Rajiv Gandhi were Parsi-Muslim, Manmohan Singh was a Sikh. "
859,0,0,1,"#PM underscores the issue of undertrials bound to remain incarcerated for want of legal aid. Modi urges district legal services authorities expedite the release of undertrials. 

Concludes "
6573,2,1,1,Haha! Go read the whole thread to understand who screwed whom U are the one who got fu*ked up dude. And the people whose pics you are sharing are also forced to worship Gandhi and abuse your terrorist Godse “ji” at least in public. Thats the aukat of your terrorist ideology 
6716,0,0,1,गोवर्धन पूजा की हार्दिक शुभकामनाएं 
6538,2,1,1,"But Congress was in power for over 60 yrs. How come no minority PMs then? It was Nehru, Indira Gandhi, Sania Gndhi oops Manmohan Singh...

Searching for Muslim names in positions of PM during INC reign... "
7234,1,1,1,"திமுக ஒரு சாக்கடை மாதிரி; அதில் சந்தனம் மணக்காது; கழிவுகளும் , புழுக்களும்தான் இருக்கும். கருணாநிதி பேசாத ஆபாச பேச்சுக்களையா சைதை சாதிக் பேசிவிட்டான். அவன் மீது கட்சியும் காவல் துறையும் நடவடிக்கை எடுக்காது . ஏனெனில் திமுக சாக்கடை; .கனிமொழியின் மன்னிப்பு மக்களை ஏமாற்றுவதற்காக.... "
689,0,0,1,75% prisoners in Indian jails are undertrials. 
7119,2,1,1,Ipl me oker jaise great bhare padan hai.. 
3651,2,0,1,"मुम्बई हाईकोर्ट ने प्रो,जी एन साईं बाबा सहित चार लोगों को सेडिसन केस से बरी किया। UaPA और देशद्रोह में बंद  सभी राजनीतिक क़ैदियों  को रिहा करो। देशद्रोह और यूएपीए कानून समाप्त करो। "
7241,2,1,1,Dalla and bhadwa... Apne maalikse kabhi koi sawaal poocha hai yaa pedigree regular mil rahi hai 
7662,0,0,1,"Journalists, that too half baked ones,  shd restrict themselves to reporting and not advising - particularly on matters beyond their competence....!!! "
4110,2,1,1,"should be arrested and punished accordingly, this lies against upa government and leaders was not properly dealt which has become national disaster from modi's demonetisation, gst, economic policies and chota sanghi kejriwal promoted by media as alternative to sangh government. "
7498,0,0,1,Feeling happy about Indian Cricket. Don’t know if it is win over Netherlands or Pakistan’s loss to Zimbabwe #T20WC2022 #INDvsPAK2022 #BCCI #ProudIndian #indiawins 
7588,0,0,1,KL RAHUL ka kuch karo kab tak jheloge 
6478,1,0,1,"Indira Gandhi in 1971 said Garibi Hatao but was Garibi Hatoed?
Rajiv Gandhi in 1985 said only 15ps 0ut of 1 rupee went to the poor? Did he make sure 100% went to the poor when he was PM till 1990? @USER "
3585,2,1,1,"एक बुजुर्ग को उसके धर्म की वजह से पीट-पीटकर मार डाला, मारने वाले उस बुजुर्ग पर वार करते रहे और 'जय श्री राम' के नारे लगाते रहे। प्रशासनिक नाकामी से ज्यादा यह घटना सामाजिक नैतिकता के पतन को दर्शा रही है। वैसे @USER का बुलडोजर और @USER का UAPA कहां है? "
1193,2,0,1,RSS was sprouting communal nonsense in 1930s-1940s. Even Golwalkar's ideas are racist-communal. His books itself will tell u. Why deny? 
564,1,0,1,"Glaciated lakes in North are bursting,flash floods in Baluchistan,Karachi inundated under urban floods,climate playing havoc,energy shortfall exceeding 7000,textile in shambles,food crisis looming and yet political harangues in daily jalsas #climate #politicaldivide #pakistan "
4908,2,1,1,"Stop comparing these corrupt politicians with Respected Bhagat Singh.....ur party insulted Bhagat Singh, Sardar Patel, Maharana, Hindu Gods, 100 yr old lady, public who voted....rather than opening new schools & hospitals u guys opened liquor shops in streets of Delhi..shame "
2403,1,1,1,"It seems you know everything about Sanatan Why don't you do Gharwapasi? It's not about division it's about identification.
A question for you ""Why are Dalit Muslim untouchables in your religion""?
Better preach someone else. "
1978,1,0,1,"#Hijab row went out of way to discuss rights to school students 

Everywhere in #India suddenly M girls are draped in Black M men with Sherwani Topi - differentiating Identity 

Everyday @USER shows new cases of #LoveJihad #Pfi banned Petrol bombs

Now M Men want #garba "
7194,0,0,1,IPL or International Cricket me frk bhi hai kuch 
6670,1,1,1,"Madam Gandhi doesn't suits u 
Yogi ji keh ke ""Godse"" likhwa lo.... "
6691,0,0,1,Khwaish to bas ek hoti hai baki to jindagi jine ki jaruraten 
7829,0,0,1,Y no IPL franchise has picked him up. Hes better than Pollard/ faf / bravo/ Russel/ maxwell & host of other players 
3696,0,0,1,Just in | #Maharashtra files appeal in #SC hours after #Bombay HC acquits Prof GN Saibaba in a #UAPA case. Solicitor General Tushar Mehta mentions the case in apex court for urgent hearing. | @USER reports 
6523,2,1,1,Haha sale chutye…tere Godse ji ko latka diya apne aasman mein kutte ki maut mara mc aur usko follow karne wale terrorists ka wohi haal hoga. Bhag terrorist deshdrohi sale bhak yaha se. Wall ko aur ganda mat kar aur ja ke dusre godse bhakts se gend marwa chutye 
7513,0,0,1,I repeat if KL Rahul is in team India can never win a major trophy. @USER replace him with @USER or @USER 
70,0,0,1,He will have access to medical treatment while in custody like all other undertrials. 
3244,1,1,1,UAPA சட்டத்தை பயன்படுத்தி முஸ்லீம்களை கம்யூனிச தீவிரவாதினு பினராயி விஜயன் ஜெயில்ல தூக்கி வச்சானே அது சரியானு கேட்டேன். இன்னிக்கு வரை நீ பதில் சொல்லல. கம்யூனிஸ்களையே தீவிரவாதினு என்கவுண்டர் பண்ணுனான் பினராயி. அதையும் பேசு நியாயமானவன் என்றால் 
6586,1,1,1,ಸುಮ್ಮನೆ ಇರಪ್ಪ ಶಾಂತಿದೂತ  ನಿನ್ನೆ ಅವರ ಮನೆ ಹತ್ರ ಹೋಗಿ ನಿಮ್ಮ ಕೆಲ ಸಾಬ್ರು ತಲ್ವಾರ್ ತೋರಿಸಿ ಕುಟುಂಬಕ್ಕೆ ಜೀವ ಬೆದರಿಕೆ  ಹಾಕಿದ್ದಾರೆ ಇದ್ಕಕೆನ ಹೇಳ್ತಿಯ ಸೆಡೆ...?  ಇಷ್ಟು ಆದ್ರು ನೀವು ಸಾಬ್ರು ಅಮಾಯಕರು 
6037,0,1,1,Renewing my membership in the Marxist-Leninist-Jepsenist Party 
5066,0,0,1,"He will not agree, coz LHS = RHS (SYED = SYED) no out of caste marriage otherwise he would be like 'DALIT' "
5191,0,0,1,ask you paymasters. Why they want sardar patel to hide their incompetance. But tihar uniform in black and white is great. 
8037,0,0,1,The unsung and unheard story of Indian army can be watched on Tanaav on Sony liv app. 
1033,2,1,1,"Sahi kaha...bapu aur nehru ne galti ki...ye jinna, Savarkar Shyama Golwalkar hedgewar ko usi samay nanga karna tha...toh desh mein makkaron ka raj nhi hota..Patel ne jo ban lagaaya usko nhi hataana tha "
7346,0,0,1,ये फैसला अच्छा है 
663,0,1,1,jin logon ko urban flooding or flood (sailaab) ka difference he pata na ho un se kya behes krni hy? karachi me concrete / drainage issues ki wja se pani khara hy. swabi me sailab hai. jab khaiton me bhi pani khara ho jaye to wo sailab hota hy 
3888,0,1,1,Aap konse adivasi kabile se hoe mam 
7011,1,1,1,4 saal baad kiye the .. aur chance deserve is bar IPL me Raza aur Mujarbani jaise player ko lena chyia 
2103,1,1,1,"मेरा अब्दुल वैसा नहीं है..
मेरा अब्दुल अलग है... 

लड़कीं BSC, MBA और पंजाब बैंक में मार्केटिंग मैनेजर 
लड़का शाहिद 6th से ड्राप आउट और सहेली रुचि गुप्ता का बॉयफ्रैंड। #LoveJihad #दिग्भ्रमित_समाज vs #लक्ष्य_आधारित_कौम "
6569,1,1,1,ನೀವು ಅಕ್ಕಿಚೀಲ 2₹ ಗಿಂತ ಅಕ್ಕಿ ಚಿಲ ದೊಡ್ಡದು ಇದ್ರ ಅರ್ಥ ನೀವು ದೊಡ್ಡ ಬರ್ಗೆಟ್ಟ್ವಾ 
2947,0,0,1,नोटबंदी की संविधानिक वैधता के मामले पर सुप्रीम कोर्ट ने केंद्र सरकार और RBI से हलफनामा मांगा #SupremeCourt #Demonetisation 
2563,2,1,1,"That man lost a lot of money when the demonetisation happened, and he is still carrying a grudge against 
Modi ji ? 

Investigate him for money laundering "
6694,1,0,1,Shaheed Bhagat Singh was also born in Pakistan. Why does India celebrates him as Freedom Fighter? 
2320,0,1,1,"Bhut parati kyu kara rahe ho chicha 
Walo ki koi puja karta hai kya 
Kya ye bhut parasti Allh ki shan me gustakhi nahi Apake khilaf to fatwa nikala chahiye Ab murti puja hi karani hai to ghar wapasi kyu nahi karate we will teach proper way. "
7547,0,0,1,Gandhi ji ki 
5584,2,0,1,Senator Ted Cruz...Really sucks to be a homeless illegal migrant in NYC....If you are a homeless American Citizen....no one helps you. 
6637,2,1,1,I haven’t done any simping since Godse shot me in my previous incarnation. 
6950,0,0,1,Spinner h to jyada injured to na hoga ipl hoga fitness pr bhi dega hi dhyan 
4917,1,1,1,Bahi yeh hindu brahman hai aur nafrat faila raha hai agar brahman itna hi acha hote to apni ladki ko dalit ladke se shadi Q nhi karate unhe mar Q dete tabhi ambedkar g hindu se boudh bane bcz hindu dharm mai koi equality nhi na ijjat hai na samman 
1053,1,0,1,Golwalkar then applauds the freedom fighters of India like Lala Lajpat Rai and Bipin Chandra Pal for “fighting British”. He says that the fight is still on. There might be setbacks but the war shall go on. Golwalkar further urges Hindus to strike down the British enemy’s hosts. 
1043,1,1,1,"In 1942, when the Quit India Movement began, Golwalkar issued instructions that the #RSS ’s routine work should continue and nothing should be done to annoy the British... #RSSBrokeIndia "
1383,0,0,1,"My name is _____________ and I am not a rapist. 

(Fill your surname in the Blanks. 
This is the protest against #FalseCases of #MaritalRape , & #MarriageStrike ). #BoycottMarriage #MenToo #GenderBiasedLaws "
5186,1,0,1,"Please don't downgrade Sh. Sardar Patel comparing with any one, rather it would be an insult to our "" Lauh Purush"". He stands un parallel. @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER "
6724,0,0,1,Chandigarh airport to be named after Shaheed Bhagat Singh. @USER 
5382,0,0,1,Thank you for wearing the hijab! 
7685,0,0,1,"पाक क्रिकेट टीम में भारत को लेकर झूठी हिकारत का भाव है। जब वे हारे तो कहा कि हम बढ़िया खेले, आगे देख लेंगे। 
लेकिन इस दंभ के चलते उन्होंने अपनी गलतियां नहीं सुधारी और जिंबाब्बे से हार गए।
यही 'जुनूनी' सोच उन्हें लगातार हरवा रही है। #PAKvsZIM @USER @USER "
5412,1,1,1,"Jordan Peterson’s second sit down with Mohamed Hijab has still not redeemed him after his “message to Muslims” video. Sorry, you’re still arrogant as and stereotyping. "
2418,0,1,1,"1 ) Do ghar wapasi ...
2 ) give those child free education of dharma and of quality contemporary education and introduce them to their real dharma..
3 ) appoint teachers fluent in shastras to teach them to have pride in one's dharm so that they dont get converted again. "
4713,1,0,1,"It doesn't serve their purpose to collect votes unlike what muslim appeasement gets them such as votes and TRPs. No Hindu - Brahmin, Kshatriya or Dalit lives - matter to any of these people. "
2465,0,1,1,If their conversion has not changed their socio-economic status they should do gharwapasi. 
4092,1,1,1,"MurtiPuja & Dargah r 'Sheerk'-an unforgivable sin/crime as per 1z1am!
Hence, those Muz1imz(Mz) who did this, r no more Mz! 
They have become Mushriks/Kaafirs that means Hindus!
Let them b Hindu Again! @USER @USER @USER @USER should arrange their GharWapasi! "
922,2,1,1,Golwalkar as the most important ideologue of the RSS and Hindutva brand of politics forcefully argued for adopting the models of Hitler and Mussolini #RSSQuitIndia 
6972,0,0,1,Blessing was a Net Bowler in the IPL just now so he is close .. Ngarava should be next in 
7052,2,1,1,"As proclaimed by the neighbors, PSL is the no.1 Cricket league in the world. Why would they play in the IPL.. C'mon man!!! "
3562,0,0,1,Retweet फास्ट साथियों एक बार No3 #GGTU_से_वैदिक_कोर्स_हटाओ #GGTU_से_वैदिक_कोर्स_हटाओ 
4969,0,0,1,"kya bakloli karte he 
Roj Inka pet Brahmin Kshatriya dalit ke Naam Se Chalta He Aur Jaatiwad Ki Baat Karte He Aarakshan Aarakshan Karte Karte "
1002,1,1,1,"The way Rahul Gandhi changed his DP to Nehru holding a tricolour, I want to change it to Savarkar or Golwalkar holding the Flag.

Can anyone help and share some pictures of theirs holding the tricolour... @USER , @USER @USER , @USER "
4511,0,0,1,Azaadi ke 70 saal baad bhi jaativaad aur samanti manshikta  ko jaan bujh kr khatam nhi kiya Congress party ne. Dalit vicharak yeh soch dekhe aur samjhe ki asal dusht kon h. @USER @USER @USER @USER . 
150,0,0,1,"Chidambaram is currently Undertrial...
not guilty

Undertrials have certain rights including basic human rights.

Shit eating sanghis have no clue of anything apparently  ! "
4896,2,1,1,"Bhakton ke cartoon ABBA ki list lambi hai

1.OMG 
2.TELE PROMPTER se shuru hoti hai aur

100. DEMONETISATION tak chalti hai "
